Topology,Experiment,Cycles,MemoryUsedMax,Commit.IPC,Area,Peak Power,Runtime Dynamic,Total Leakage,
4C_4L1_2L2,blackscholes,786432.0,9302016.0,0.775,28.8822,8.77904,1.0846,1.86919
4C_4DL1_2IL1_2DL2_1L3_BP,blackscholes,393216.0,9302016.0,0.7796,68.5046,17.8074,1.34596,9.09357
4C_2L1_1L2,blackscholes,786432.0,9302016.0,0.775,20.3979,6.01973,1.09716,1.47
4C_2L1_2L2,blackscholes,524288.0,9302016.0,0.7349,22.559,6.83968,1.22874,1.86866
4C_4L1_1L2_1L3,blackscholes,524288.0,9302016.0,0.6897,64.3038,16.2978,1.17571,8.69474
2C_2DL1_2IL1_2DL2_2IL2_1L3_BP,blackscholes,524288.0,9302016.0,0.8396,63.0802,16.7645,1.00729,9.88965
